example_id_A,example_id_B,kind,category,question_index,reason
982,1010,invariance,Age,12,entity_overlap_not_one
982,1014,invariance,Age,12,entity_overlap_not_one
982,1022,invariance,Age,12,entity_overlap_not_one
982,1026,invariance,Age,12,entity_overlap_not_one
982,1030,invariance,Age,12,entity_overlap_not_one
982,1034,invariance,Age,12,entity_overlap_not_one
982,1038,invariance,Age,12,entity_overlap_not_one
982,1042,invariance,Age,12,entity_overlap_not_one
982,1046,invariance,Age,12,entity_overlap_not_one
982,1050,invariance,Age,12,entity_overlap_not_one
982,1054,invariance,Age,12,entity_overlap_not_one
982,1058,invariance,Age,12,entity_overlap_not_one
982,1062,invariance,Age,12,entity_overlap_not_one
982,1066,invariance,Age,12,entity_overlap_not_one
982,1070,invariance,Age,12,entity_overlap_not_one
986,990,invariance,Age,12,entity_overlap_not_one
986,994,invariance,Age,12,entity_overlap_not_one
986,1002,invariance,Age,12,entity_overlap_not_one
986,1006,invariance,Age,12,entity_overlap_not_one
986,1014,invariance,Age,12,entity_overlap_not_one
986,1018,invariance,Age,12,entity_overlap_not_one
986,1026,invariance,Age,12,entity_overlap_not_one
986,1030,invariance,Age,12,entity_overlap_not_one
986,1034,invariance,Age,12,entity_overlap_not_one
986,1038,invariance,Age,12,entity_overlap_not_one
986,1042,invariance,Age,12,entity_overlap_not_one
986,1046,invariance,Age,12,entity_overlap_not_one
986,1050,invariance,Age,12,entity_overlap_not_one
986,1054,invariance,Age,12,entity_overlap_not_one
986,1058,invariance,Age,12,entity_overlap_not_one
986,1062,invariance,Age,12,entity_overlap_not_one
986,1066,invariance,Age,12,entity_overlap_not_one
986,1070,invariance,Age,12,entity_overlap_not_one
990,982,invariance,Age,12,entity_overlap_not_one
990,986,invariance,Age,12,entity_overlap_not_one
990,1006,invariance,Age,12,entity_overlap_not_one
990,1010,invariance,Age,12,entity_overlap_not_one
990,1018,invariance,Age,12,entity_overlap_not_one
990,1022,invariance,Age,12,entity_overlap_not_one
990,1026,invariance,Age,12,entity_overlap_not_one
990,1030,invariance,Age,12,entity_overlap_not_one
990,1034,invariance,Age,12,entity_overlap_not_one
990,1038,invariance,Age,12,entity_overlap_not_one
990,1042,invariance,Age,12,entity_overlap_not_one
990,1046,invariance,Age,12,entity_overlap_not_one
990,1050,invariance,Age,12,entity_overlap_not_one
990,1054,invariance,Age,12,entity_overlap_not_one
990,1058,invariance,Age,12,entity_overlap_not_one
990,1062,invariance,Age,12,entity_overlap_not_one
990,1066,invariance,Age,12,entity_overlap_not_one
990,1070,invariance,Age,12,entity_overlap_not_one
994,978,invariance,Age,12,entity_overlap_not_one
994,986,invariance,Age,12,entity_overlap_not_one
994,1002,invariance,Age,12,entity_overlap_not_one
994,1010,invariance,Age,12,entity_overlap_not_one
994,1014,invariance,Age,12,entity_overlap_not_one
994,1022,invariance,Age,12,entity_overlap_not_one
994,1026,invariance,Age,12,entity_overlap_not_one
994,1030,invariance,Age,12,entity_overlap_not_one
994,1034,invariance,Age,12,entity_overlap_not_one
994,1038,invariance,Age,12,entity_overlap_not_one
994,1042,invariance,Age,12,entity_overlap_not_one
994,1046,invariance,Age,12,entity_overlap_not_one
994,1050,invariance,Age,12,entity_overlap_not_one
994,1054,invariance,Age,12,entity_overlap_not_one
994,1058,invariance,Age,12,entity_overlap_not_one
994,1062,invariance,Age,12,entity_overlap_not_one
994,1066,invariance,Age,12,entity_overlap_not_one
994,1070,invariance,Age,12,entity_overlap_not_one
998,978,invariance,Age,12,entity_overlap_not_one
998,982,invariance,Age,12,entity_overlap_not_one
998,1002,invariance,Age,12,entity_overlap_not_one
998,1006,invariance,Age,12,entity_overlap_not_one
998,1014,invariance,Age,12,entity_overlap_not_one
998,1018,invariance,Age,12,entity_overlap_not_one
998,1026,invariance,Age,12,entity_overlap_not_one
998,1030,invariance,Age,12,entity_overlap_not_one
998,1034,invariance,Age,12,entity_overlap_not_one
998,1038,invariance,Age,12,entity_overlap_not_one
998,1042,invariance,Age,12,entity_overlap_not_one
998,1046,invariance,Age,12,entity_overlap_not_one
998,1050,invariance,Age,12,entity_overlap_not_one
998,1054,invariance,Age,12,entity_overlap_not_one
998,1058,invariance,Age,12,entity_overlap_not_one
998,1062,invariance,Age,12,entity_overlap_not_one
998,1066,invariance,Age,12,entity_overlap_not_one
998,1070,invariance,Age,12,entity_overlap_not_one
1002,982,invariance,Age,12,entity_overlap_not_one
1002,986,invariance,Age,12,entity_overlap_not_one
1002,994,invariance,Age,12,entity_overlap_not_one
1002,998,invariance,Age,12,entity_overlap_not_one
1002,1018,invariance,Age,12,entity_overlap_not_one
1002,1022,invariance,Age,12,entity_overlap_not_one
1002,1026,invariance,Age,12,entity_overlap_not_one
1002,1030,invariance,Age,12,entity_overlap_not_one
1002,1034,invariance,Age,12,entity_overlap_not_one
1002,1038,invariance,Age,12,entity_overlap_not_one
1002,1042,invariance,Age,12,entity_overlap_not_one
1002,1046,invariance,Age,12,entity_overlap_not_one
1002,1050,invariance,Age,12,entity_overlap_not_one
1002,1054,invariance,Age,12,entity_overlap_not_one
1002,1058,invariance,Age,12,entity_overlap_not_one
1002,1062,invariance,Age,12,entity_overlap_not_one
1002,1066,invariance,Age,12,entity_overlap_not_one
1002,1070,invariance,Age,12,entity_overlap_not_one
1006,978,invariance,Age,12,entity_overlap_not_one
1006,986,invariance,Age,12,entity_overlap_not_one
1006,990,invariance,Age,12,entity_overlap_not_one
1006,998,invariance,Age,12,entity_overlap_not_one
1006,1014,invariance,Age,12,entity_overlap_not_one
1006,1022,invariance,Age,12,entity_overlap_not_one
1006,1026,invariance,Age,12,entity_overlap_not_one
1006,1030,invariance,Age,12,entity_overlap_not_one
1006,1034,invariance,Age,12,entity_overlap_not_one
1006,1038,invariance,Age,12,entity_overlap_not_one
1006,1042,invariance,Age,12,entity_overlap_not_one
1006,1046,invariance,Age,12,entity_overlap_not_one
1006,1050,invariance,Age,12,entity_overlap_not_one
1006,1054,invariance,Age,12,entity_overlap_not_one
1006,1058,invariance,Age,12,entity_overlap_not_one
1006,1062,invariance,Age,12,entity_overlap_not_one
1006,1066,invariance,Age,12,entity_overlap_not_one
1006,1070,invariance,Age,12,entity_overlap_not_one
1010,978,invariance,Age,12,entity_overlap_not_one
1010,982,invariance,Age,12,entity_overlap_not_one
1010,990,invariance,Age,12,entity_overlap_not_one
1010,994,invariance,Age,12,entity_overlap_not_one
1010,1014,invariance,Age,12,entity_overlap_not_one
1010,1018,invariance,Age,12,entity_overlap_not_one
1010,1026,invariance,Age,12,entity_overlap_not_one
1010,1030,invariance,Age,12,entity_overlap_not_one
1010,1034,invariance,Age,12,entity_overlap_not_one
1010,1038,invariance,Age,12,entity_overlap_not_one
1010,1042,invariance,Age,12,entity_overlap_not_one
1010,1046,invariance,Age,12,entity_overlap_not_one
1010,1050,invariance,Age,12,entity_overlap_not_one
1010,1054,invariance,Age,12,entity_overlap_not_one
1010,1058,invariance,Age,12,entity_overlap_not_one
1010,1062,invariance,Age,12,entity_overlap_not_one
1010,1066,invariance,Age,12,entity_overlap_not_one
1010,1070,invariance,Age,12,entity_overlap_not_one
1014,982,invariance,Age,12,entity_overlap_not_one
1014,986,invariance,Age,12,entity_overlap_not_one
1014,994,invariance,Age,12,entity_overlap_not_one
1014,998,invariance,Age,12,entity_overlap_not_one
1014,1006,invariance,Age,12,entity_overlap_not_one
1014,1010,invariance,Age,12,entity_overlap_not_one
1014,1026,invariance,Age,12,entity_overlap_not_one
1014,1030,invariance,Age,12,entity_overlap_not_one
1014,1034,invariance,Age,12,entity_overlap_not_one
1014,1038,invariance,Age,12,entity_overlap_not_one
1014,1042,invariance,Age,12,entity_overlap_not_one
1014,1046,invariance,Age,12,entity_overlap_not_one
1014,1050,invariance,Age,12,entity_overlap_not_one
1014,1054,invariance,Age,12,entity_overlap_not_one
1014,1058,invariance,Age,12,entity_overlap_not_one
1014,1062,invariance,Age,12,entity_overlap_not_one
1014,1066,invariance,Age,12,entity_overlap_not_one
1014,1070,invariance,Age,12,entity_overlap_not_one
1018,978,invariance,Age,12,entity_overlap_not_one
1018,986,invariance,Age,12,entity_overlap_not_one
1018,990,invariance,Age,12,entity_overlap_not_one
1018,998,invariance,Age,12,entity_overlap_not_one
1018,1002,invariance,Age,12,entity_overlap_not_one
1018,1010,invariance,Age,12,entity_overlap_not_one
1018,1026,invariance,Age,12,entity_overlap_not_one
1018,1030,invariance,Age,12,entity_overlap_not_one
1018,1034,invariance,Age,12,entity_overlap_not_one
1018,1038,invariance,Age,12,entity_overlap_not_one
1018,1042,invariance,Age,12,entity_overlap_not_one
1018,1046,invariance,Age,12,entity_overlap_not_one
1018,1050,invariance,Age,12,entity_overlap_not_one
1018,1054,invariance,Age,12,entity_overlap_not_one
1018,1058,invariance,Age,12,entity_overlap_not_one
1018,1062,invariance,Age,12,entity_overlap_not_one
1018,1066,invariance,Age,12,entity_overlap_not_one
1018,1070,invariance,Age,12,entity_overlap_not_one
1022,978,invariance,Age,12,entity_overlap_not_one
1022,982,invariance,Age,12,entity_overlap_not_one
1022,990,invariance,Age,12,entity_overlap_not_one
1022,994,invariance,Age,12,entity_overlap_not_one
1022,1002,invariance,Age,12,entity_overlap_not_one
1022,1006,invariance,Age,12,entity_overlap_not_one
1022,1026,invariance,Age,12,entity_overlap_not_one
1022,1030,invariance,Age,12,entity_overlap_not_one
1022,1034,invariance,Age,12,entity_overlap_not_one
1022,1038,invariance,Age,12,entity_overlap_not_one
1022,1042,invariance,Age,12,entity_overlap_not_one
1022,1046,invariance,Age,12,entity_overlap_not_one
1022,1050,invariance,Age,12,entity_overlap_not_one
1022,1054,invariance,Age,12,entity_overlap_not_one
1022,1058,invariance,Age,12,entity_overlap_not_one
1022,1062,invariance,Age,12,entity_overlap_not_one
1022,1066,invariance,Age,12,entity_overlap_not_one
1022,1070,invariance,Age,12,entity_overlap_not_one
1026,978,invariance,Age,12,entity_overlap_not_one
1026,982,invariance,Age,12,entity_overlap_not_one
1026,986,invariance,Age,12,entity_overlap_not_one
1026,990,invariance,Age,12,entity_overlap_not_one
1026,994,invariance,Age,12,entity_overlap_not_one
1026,998,invariance,Age,12,entity_overlap_not_one
1026,1002,invariance,Age,12,entity_overlap_not_one
1026,1006,invariance,Age,12,entity_overlap_not_one
1026,1010,invariance,Age,12,entity_overlap_not_one
1026,1014,invariance,Age,12,entity_overlap_not_one
1026,1018,invariance,Age,12,entity_overlap_not_one
1026,1022,invariance,Age,12,entity_overlap_not_one
1026,1042,invariance,Age,12,entity_overlap_not_one
1026,1046,invariance,Age,12,entity_overlap_not_one
1026,1054,invariance,Age,12,entity_overlap_not_one
1026,1058,invariance,Age,12,entity_overlap_not_one
1026,1066,invariance,Age,12,entity_overlap_not_one
1026,1070,invariance,Age,12,entity_overlap_not_one
1030,978,invariance,Age,12,entity_overlap_not_one
1030,982,invariance,Age,12,entity_overlap_not_one
1030,986,invariance,Age,12,entity_overlap_not_one
1030,990,invariance,Age,12,entity_overlap_not_one
1030,994,invariance,Age,12,entity_overlap_not_one
1030,998,invariance,Age,12,entity_overlap_not_one
1030,1002,invariance,Age,12,entity_overlap_not_one
1030,1006,invariance,Age,12,entity_overlap_not_one
1030,1010,invariance,Age,12,entity_overlap_not_one
1030,1014,invariance,Age,12,entity_overlap_not_one
1030,1018,invariance,Age,12,entity_overlap_not_one
1030,1022,invariance,Age,12,entity_overlap_not_one
1030,1038,invariance,Age,12,entity_overlap_not_one
1030,1046,invariance,Age,12,entity_overlap_not_one
1030,1050,invariance,Age,12,entity_overlap_not_one
1030,1058,invariance,Age,12,entity_overlap_not_one
1030,1062,invariance,Age,12,entity_overlap_not_one
1030,1070,invariance,Age,12,entity_overlap_not_one
1034,978,invariance,Age,12,entity_overlap_not_one
1034,982,invariance,Age,12,entity_overlap_not_one
1034,986,invariance,Age,12,entity_overlap_not_one
1034,990,invariance,Age,12,entity_overlap_not_one
1034,994,invariance,Age,12,entity_overlap_not_one
1034,998,invariance,Age,12,entity_overlap_not_one
1034,1002,invariance,Age,12,entity_overlap_not_one
1034,1006,invariance,Age,12,entity_overlap_not_one
1034,1010,invariance,Age,12,entity_overlap_not_one
1034,1014,invariance,Age,12,entity_overlap_not_one
1034,1018,invariance,Age,12,entity_overlap_not_one
1034,1022,invariance,Age,12,entity_overlap_not_one
1034,1038,invariance,Age,12,entity_overlap_not_one
1034,1042,invariance,Age,12,entity_overlap_not_one
1034,1050,invariance,Age,12,entity_overlap_not_one
1034,1054,invariance,Age,12,entity_overlap_not_one
1034,1062,invariance,Age,12,entity_overlap_not_one
1034,1066,invariance,Age,12,entity_overlap_not_one
1038,978,invariance,Age,12,entity_overlap_not_one
1038,982,invariance,Age,12,entity_overlap_not_one
1038,986,invariance,Age,12,entity_overlap_not_one
1038,990,invariance,Age,12,entity_overlap_not_one
1038,994,invariance,Age,12,entity_overlap_not_one
1038,998,invariance,Age,12,entity_overlap_not_one
1038,1002,invariance,Age,12,entity_overlap_not_one
1038,1006,invariance,Age,12,entity_overlap_not_one
1038,1010,invariance,Age,12,entity_overlap_not_one
1038,1014,invariance,Age,12,entity_overlap_not_one
1038,1018,invariance,Age,12,entity_overlap_not_one
1038,1022,invariance,Age,12,entity_overlap_not_one
1038,1030,invariance,Age,12,entity_overlap_not_one
1038,1034,invariance,Age,12,entity_overlap_not_one
1038,1054,invariance,Age,12,entity_overlap_not_one
1038,1058,invariance,Age,12,entity_overlap_not_one
1038,1066,invariance,Age,12,entity_overlap_not_one
1038,1070,invariance,Age,12,entity_overlap_not_one
1042,978,invariance,Age,12,entity_overlap_not_one
1042,982,invariance,Age,12,entity_overlap_not_one
1042,986,invariance,Age,12,entity_overlap_not_one
1042,990,invariance,Age,12,entity_overlap_not_one
1042,994,invariance,Age,12,entity_overlap_not_one
1042,998,invariance,Age,12,entity_overlap_not_one
1042,1002,invariance,Age,12,entity_overlap_not_one
1042,1006,invariance,Age,12,entity_overlap_not_one
1042,1010,invariance,Age,12,entity_overlap_not_one
1042,1014,invariance,Age,12,entity_overlap_not_one
1042,1018,invariance,Age,12,entity_overlap_not_one
1042,1022,invariance,Age,12,entity_overlap_not_one
1042,1026,invariance,Age,12,entity_overlap_not_one
1042,1034,invariance,Age,12,entity_overlap_not_one
1042,1050,invariance,Age,12,entity_overlap_not_one
1042,1058,invariance,Age,12,entity_overlap_not_one
1042,1062,invariance,Age,12,entity_overlap_not_one
1042,1070,invariance,Age,12,entity_overlap_not_one
1046,978,invariance,Age,12,entity_overlap_not_one
1046,982,invariance,Age,12,entity_overlap_not_one
1046,986,invariance,Age,12,entity_overlap_not_one
1046,990,invariance,Age,12,entity_overlap_not_one
1046,994,invariance,Age,12,entity_overlap_not_one
1046,998,invariance,Age,12,entity_overlap_not_one
1046,1002,invariance,Age,12,entity_overlap_not_one
1046,1006,invariance,Age,12,entity_overlap_not_one
1046,1010,invariance,Age,12,entity_overlap_not_one
1046,1014,invariance,Age,12,entity_overlap_not_one
1046,1018,invariance,Age,12,entity_overlap_not_one
1046,1022,invariance,Age,12,entity_overlap_not_one
1046,1026,invariance,Age,12,entity_overlap_not_one
1046,1030,invariance,Age,12,entity_overlap_not_one
1046,1050,invariance,Age,12,entity_overlap_not_one
1046,1054,invariance,Age,12,entity_overlap_not_one
1046,1062,invariance,Age,12,entity_overlap_not_one
1046,1066,invariance,Age,12,entity_overlap_not_one
1050,978,invariance,Age,12,entity_overlap_not_one
1050,982,invariance,Age,12,entity_overlap_not_one
1050,986,invariance,Age,12,entity_overlap_not_one
1050,990,invariance,Age,12,entity_overlap_not_one
1050,994,invariance,Age,12,entity_overlap_not_one
1050,998,invariance,Age,12,entity_overlap_not_one
1050,1002,invariance,Age,12,entity_overlap_not_one
1050,1006,invariance,Age,12,entity_overlap_not_one
1050,1010,invariance,Age,12,entity_overlap_not_one
1050,1014,invariance,Age,12,entity_overlap_not_one
1050,1018,invariance,Age,12,entity_overlap_not_one
1050,1022,invariance,Age,12,entity_overlap_not_one
1050,1030,invariance,Age,12,entity_overlap_not_one
1050,1034,invariance,Age,12,entity_overlap_not_one
1050,1042,invariance,Age,12,entity_overlap_not_one
1050,1046,invariance,Age,12,entity_overlap_not_one
1050,1066,invariance,Age,12,entity_overlap_not_one
1050,1070,invariance,Age,12,entity_overlap_not_one
1054,978,invariance,Age,12,entity_overlap_not_one
1054,982,invariance,Age,12,entity_overlap_not_one
1054,986,invariance,Age,12,entity_overlap_not_one
1054,990,invariance,Age,12,entity_overlap_not_one
1054,994,invariance,Age,12,entity_overlap_not_one
1054,998,invariance,Age,12,entity_overlap_not_one
1054,1002,invariance,Age,12,entity_overlap_not_one
1054,1006,invariance,Age,12,entity_overlap_not_one
1054,1010,invariance,Age,12,entity_overlap_not_one
1054,1014,invariance,Age,12,entity_overlap_not_one
1054,1018,invariance,Age,12,entity_overlap_not_one
1054,1022,invariance,Age,12,entity_overlap_not_one
1054,1026,invariance,Age,12,entity_overlap_not_one
1054,1034,invariance,Age,12,entity_overlap_not_one
1054,1038,invariance,Age,12,entity_overlap_not_one
1054,1046,invariance,Age,12,entity_overlap_not_one
1054,1062,invariance,Age,12,entity_overlap_not_one
1054,1070,invariance,Age,12,entity_overlap_not_one
1058,978,invariance,Age,12,entity_overlap_not_one
1058,982,invariance,Age,12,entity_overlap_not_one
1058,986,invariance,Age,12,entity_overlap_not_one
